scenario_id,target_NH3_t_per_day,hour,u_on,P_load_MW,P_wind_MW,P_pv_MW,P_re_MW,P_alk_MW,P_pem_MW,P_nh3_MW,P_buy_MW,P_sell_MW,P_curtail_MW,NH3_t,cost_yuan,sell_revenue_yuan,net_cost_yuan
W4_P1,63.0,9,1,4.2,22.112,46.08,68.192,20.0,20.0,1.5,0.0,22.492,0.0,3.0,13849.4,8499.7268,5349.6732
W4_P1,63.0,10,1,4.1202,8.996,52.48,61.476,20.0,20.0,1.5,0.0,15.8558,0.0,3.0,12650.0,5991.90682,6658.09318
W4_P1,63.0,11,1,3.9,7.652,55.04,62.692,20.0,20.0,1.5,0.0,17.292,0.0,3.0,12755.6,6534.6468,6220.9532
W4_P1,63.0,12,1,3.2598,10.816,56.32,67.136,20.0,20.0,1.5,0.0,22.3762,0.0,3.0,13383.8,8455.96598,4927.83402
W4_P1,63.0,13,1,2.6898,10.952,56.32,67.272,20.0,20.0,1.5,0.0,23.0822,0.0,3.0,13404.2,8722.76338,4681.43662
W4_P1,63.0,14,1,3.63,15.152,52.48,67.632,20.0,20.0,1.5,0.0,22.502,0.0,3.0,13573.4,8503.5058,5069.8942
W4_P1,63.0,15,1,3.8202,21.66,44.8,66.46,20.0,20.0,1.5,0.0,21.1398,0.0,3.0,13628.0,7988.73042,5639.26958
W4_P1,63.0,16,1,3.75,17.16,33.28,50.44,20.0,20.0,1.5,0.0,5.19,0.0,3.0,11570.6,1961.301,9609.299
W4_P1,63.0,17,1,3.1398,16.612,24.32,40.932,20.0,20.0,1.5,3.7078,0.0,0.0,3.0,12665.31772,0.0,12665.31772
W4_P1,63.0,18,1,2.61,15.328,11.52,26.848,20.0,20.0,1.5,17.262,0.0,0.0,3.0,22535.6288,0.0,22535.6288
W4_P1,63.0,19,0,2.1198,9.416,0.0,9.416,0.0,0.0,0.0,0.0,7.2962,0.0,0.0,1412.4,2757.23398,-1344.83398
W4_P1,63.0,20,0,1.86,8.808,0.0,8.808,0.0,0.0,0.0,0.0,6.948,0.0,0.0,1321.2,2625.6492,-1304.4492
W4_P1,63.0,21,0,1.6302,5.216,0.0,5.216,0.0,0.0,0.0,0.0,3.5858,0.0,0.0,782.4,1355.07382,-572.67382
W4_P1,63.0,22,1,1.56,6.152,0.0,6.152,20.0,20.0,1.5,36.908,0.0,0.0,3.0,28343.7192,0.0,28343.7192
W4_P1,63.0,23,1,1.4802,8.464,0.0,8.464,20.0,20.0,1.5,34.5162,0.0,0.0,3.0,18090.94688,0.0,18090.94688
W4_P1,54.0,0,1,1.3698,13.496,0.0,13.496,20.0,20.0,1.5,29.3738,0.0,0.0,3.0,17084.98912,0.0,17084.98912
W4_P1,54.0,1,1,1.0998,14.084,0.0,14.084,20.0,20.0,1.5,28.5158,0.0,0.0,3.0,16879.40992,0.0,16879.40992
W4_P1,54.0,2,1,0.7998,13.092,0.0,13.092,20.0,20.0,1.5,29.2078,0.0,0.0,3.0,16967.55072,0.0,16967.55072
W4_P1,54.0,3,1,0.99,20.168,0.0,20.168,20.0,20.0,1.5,22.322,0.0,0.0,3.0,15671.2528,0.0,15671.2528
W4_P1,54.0,4,1,1.1802,19.276,0.0,19.276,20.0,20.0,1.5,23.4042,0.0,0.0,3.0,15907.99808,0.0,15907.99808
W4_P1,54.0,5,1,1.6302,23.08,0.0,23.08,20.0,20.0,1.5,20.0502,0.0,0.0,3.0,15330.18848,0.0,15330.18848
W4_P1,54.0,6,1,2.5002,28.356,14.08,42.436,20.0,20.0,1.5,1.5642,0.0,0.0,3.0,11481.58208,0.0,11481.58208
W4_P1,54.0,7,1,3.3702,26.36,25.6,51.96,20.0,20.0,1.5,0.0,7.0898,0.0,3.0,12029.0,2679.23542,9349.76458
W4_P1,54.0,8,1,4.0098,25.076,37.12,62.196,20.0,20.0,1.5,0.0,16.6862,0.0,3.0,13218.8,6305.71498,6913.08502
W4_P1,54.0,9,1,4.2,22.112,46.08,68.192,20.0,20.0,1.5,0.0,22.492,0.0,3.0,13849.4,8499.7268,5349.6732
W4_P1,54.0,10,1,4.1202,8.996,52.48,61.476,20.0,20.0,1.5,0.0,15.8558,0.0,3.0,12650.0,5991.90682,6658.09318
W4_P1,54.0,11,1,3.9,7.652,55.04,62.692,20.0,20.0,1.5,0.0,17.292,0.0,3.0,12755.6,6534.6468,6220.9532
W4_P1,54.0,12,1,3.2598,10.816,56.32,67.136,20.0,20.0,1.5,0.0,22.3762,0.0,3.0,13383.8,8455.96598,4927.83402
W4_P1,54.0,13,1,2.6898,10.952,56.32,67.272,20.0,20.0,1.5,0.0,23.0822,0.0,3.0,13404.2,8722.76338,4681.43662
W4_P1,54.0,14,1,3.63,15.152,52.48,67.632,20.0,20.0,1.5,0.0,22.502,0.0,3.0,13573.4,8503.5058,5069.8942
W4_P1,54.0,15,1,3.8202,21.66,44.8,66.46,20.0,20.0,1.5,0.0,21.1398,0.0,3.0,13628.0,7988.73042,5639.26958
W4_P1,54.0,16,1,3.75,17.16,33.28,50.44,20.0,20.0,1.5,0.0,5.19,0.0,3.0,11570.6,1961.301,9609.299
W4_P1,54.0,17,0,3.1398,16.612,24.32,40.932,0.0,0.0,0.0,0.0,37.7922,0.0,0.0,5410.2,14281.67238,-8871.47238
W4_P1,54.0,18,0,2.61,15.328,11.52,26.848,0.0,0.0,0.0,0.0,24.238,0.0,0.0,3681.6,9159.5402,-5477.9402
W4_P1,54.0,19,0,2.1198,9.416,0.0,9.416,0.0,0.0,0.0,0.0,7.2962,0.0,0.0,1412.4,2757.23398,-1344.83398
W4_P1,54.0,20,0,1.86,8.808,0.0,8.808,0.0,0.0,0.0,0.0,6.948,0.0,0.0,1321.2,2625.6492,-1304.4492
W4_P1,54.0,21,0,1.6302,5.216,0.0,5.216,0.0,0.0,0.0,0.0,3.5858,0.0,0.0,782.4,1355.07382,-572.67382
W4_P1,54.0,22,0,1.56,6.152,0.0,6.152,0.0,0.0,0.0,0.0,4.592,0.0,0.0,922.8,1735.3168,-812.5168
W4_P1,54.0,23,1,1.4802,8.464,0.0,8.464,20.0,20.0,1.5,34.5162,0.0,0.0,3.0,18090.94688,0.0,18090.94688
W4_P1,45.0,0,1,1.3698,13.496,0.0,13.496,20.0,20.0,1.5,29.3738,0.0,0.0,3.0,17084.98912,0.0,17084.98912
W4_P1,45.0,1,1,1.0998,14.084,0.0,14.084,20.0,20.0,1.5,28.5158,0.0,0.0,3.0,16879.40992,0.0,16879.40992
W4_P1,45.0,2,1,0.7998,13.092,0.0,13.092,20.0,20.0,1.5,29.2078,0.0,0.0,3.0,16967.55072,0.0,16967.55072
W4_P1,45.0,3,1,0.99,20.168,0.0,20.168,20.0,20.0,1.5,22.322,0.0,0.0,3.0,15671.2528,0.0,15671.2528
W4_P1,45.0,4,1,1.1802,19.276,0.0,19.276,20.0,20.0,1.5,23.4042,0.0,0.0,3.0,15907.99808,0.0,15907.99808
W4_P1,45.0,5,1,1.6302,23.08,0.0,23.08,20.0,20.0,1.5,20.0502,0.0,0.0,3.0,15330.18848,0.0,15330.18848
W4_P1,45.0,6,1,2.5002,28.356,14.08,42.436,20.0,20.0,1.5,1.5642,0.0,0.0,3.0,11481.58208,0.0,11481.58208
W4_P1,45.0,7,1,3.3702,26.36,25.6,51.96,20.0,20.0,1.5,0.0,7.0898,0.0,3.0,12029.0,2679.23542,9349.76458
W4_P1,45.0,8,1,4.0098,25.076,37.12,62.196,20.0,20.0,1.5,0.0,16.6862,0.0,3.0,13218.8,6305.71498,6913.08502
W4_P1,45.0,9,0,4.2,22.112,46.08,68.192,0.0,0.0,0.0,0.0,63.992,0.0,0.0,8846.4,24182.5768,-15336.1768
W4_P1,45.0,10,0,4.1202,8.996,52.48,61.476,0.0,0.0,0.0,0.0,57.3558,0.0,0.0,7647.0,21674.75682,-14027.75682
W4_P1,45.0,11,1,3.9,7.652,55.04,62.692,20.0,20.0,1.5,0.0,17.292,0.0,3.0,12755.6,6534.6468,6220.9532
W4_P1,45.0,12,1,3.2598,10.816,56.32,67.136,20.0,20.0,1.5,0.0,22.3762,0.0,3.0,13383.8,8455.96598,4927.83402
W4_P1,45.0,13,1,2.6898,10.952,56.32,67.272,20.0,20.0,1.5,0.0,23.0822,0.0,3.0,13404.2,8722.76338,4681.43662
W4_P1,45.0,14,1,3.63,15.152,52.48,67.632,20.0,20.0,1.5,0.0,22.502,0.0,3.0,13573.4,8503.5058,5069.8942
W4_P1,45.0,15,1,3.8202,21.66,44.8,66.46,20.0,20.0,1.5,0.0,21.1398,0.0,3.0,13628.0,7988.73042,5639.26958
W4_P1,45.0,16,0,3.75,17.16,33.28,50.44,0.0,0.0,0.0,0.0,46.69,0.0,0.0,6567.6,17644.151,-11076.551
W4_P1,45.0,17,0,3.1398,16.612,24.32,40.932,0.0,0.0,0.0,0.0,37.7922,0.0,0.0,5410.2,14281.67238,-8871.47238
W4_P1,45.0,18,0,2.61,15.328,11.52,26.848,0.0,0.0,0.0,0.0,24.238,0.0,0.0,3681.6,9159.5402,-5477.9402
W4_P1,45.0,19,0,2.1198,9.416,0.0,9.416,0.0,0.0,0.0,0.0,7.2962,0.0,0.0,1412.4,2757.23398,-1344.83398
W4_P1,45.0,20,0,1.86,8.808,0.0,8.808,0.0,0.0,0.0,0.0,6.948,0.0,0.0,1321.2,2625.6492,-1304.4492
W4_P1,45.0,21,0,1.6302,5.216,0.0,5.216,0.0,0.0,0.0,0.0,3.5858,0.0,0.0,782.4,1355.07382,-572.67382
W4_P1,45.0,22,0,1.56,6.152,0.0,6.152,0.0,0.0,0.0,0.0,4.592,0.0,0.0,922.8,1735.3168,-812.5168
W4_P1,45.0,23,1,1.4802,8.464,0.0,8.464,20.0,20.0,1.5,34.5162,0.0,0.0,3.0,18090.94688,0.0,18090.94688
W4_P1,36.0,0,1,1.3698,13.496,0.0,13.496,20.0,20.0,1.5,29.3738,0.0,0.0,3.0,17084.98912,0.0,17084.98912
W4_P1,36.0,1,1,1.0998,14.084,0.0,14.084,20.0,20.0,1.5,28.5158,0.0,0.0,3.0,16879.40992,0.0,16879.40992
W4_P1,36.0,2,1,0.7998,13.092,0.0,13.092,20.0,20.0,1.5,29.2078,0.0,0.0,3.0,16967.55072,0.0,16967.55072
W4_P1,36.0,3,1,0.99,20.168,0.0,20.168,20.0,20.0,1.5,22.322,0.0,0.0,3.0,15671.2528,0.0,15671.2528
W4_P1,36.0,4,1,1.1802,19.276,0.0,19.276,20.0,20.0,1.5,23.4042,0.0,0.0,3.0,15907.99808,0.0,15907.99808
W4_P1,36.0,5,1,1.6302,23.08,0.0,23.08,20.0,20.0,1.5,20.0502,0.0,0.0,3.0,15330.18848,0.0,15330.18848
W4_P1,36.0,6,1,2.5002,28.356,14.08,42.436,20.0,20.0,1.5,1.5642,0.0,0.0,3.0,11481.58208,0.0,11481.58208
W4_P1,36.0,7,0,3.3702,26.36,25.6,51.96,0.0,0.0,0.0,0.0,48.5898,0.0,0.0,7026.0,18362.08542,-11336.08542
W4_P1,36.0,8,0,4.0098,25.076,37.12,62.196,0.0,0.0,0.0,0.0,58.1862,0.0,0.0,8215.8,21988.56498,-13772.76498
W4_P1,36.0,9,0,4.2,22.112,46.08,68.192,0.0,0.0,0.0,0.0,63.992,0.0,0.0,8846.4,24182.5768,-15336.1768
W4_P1,36.0,10,0,4.1202,8.996,52.48,61.476,0.0,0.0,0.0,0.0,57.3558,0.0,0.0,7647.0,21674.75682,-14027.75682
W4_P1,36.0,11,1,3.9,7.652,55.04,62.692,20.0,20.0,1.5,0.0,17.292,0.0,3.0,12755.6,6534.6468,6220.9532
W4_P1,36.0,12,1,3.2598,10.816,56.32,67.136,20.0,20.0,1.5,0.0,22.3762,0.0,3.0,13383.8,8455.96598,4927.83402
W4_P1,36.0,13,1,2.6898,10.952,56.32,67.272,20.0,20.0,1.5,0.0,23.0822,0.0,3.0,13404.2,8722.76338,4681.43662
W4_P1,36.0,14,1,3.63,15.152,52.48,67.632,20.0,20.0,1.5,0.0,22.502,0.0,3.0,13573.4,8503.5058,5069.8942
W4_P1,36.0,15,0,3.8202,21.66,44.8,66.46,0.0,0.0,0.0,0.0,62.6398,0.0,0.0,8625.0,23671.58042,-15046.58042
W4_P1,36.0,16,0,3.75,17.16,33.28,50.44,0.0,0.0,0.0,0.0,46.69,0.0,0.0,6567.6,17644.151,-11076.551
W4_P1,36.0,17,0,3.1398,16.612,24.32,40.932,0.0,0.0,0.0,0.0,37.7922,0.0,0.0,5410.2,14281.67238,-8871.47238
W4_P1,36.0,18,0,2.61,15.328,11.52,26.848,0.0,0.0,0.0,0.0,24.238,0.0,0.0,3681.6,9159.5402,-5477.9402
W4_P1,36.0,19,0,2.1198,9.416,0.0,9.416,0.0,0.0,0.0,0.0,7.2962,0.0,0.0,1412.4,2757.23398,-1344.83398
W4_P1,36.0,20,0,1.86,8.808,0.0,8.808,0.0,0.0,0.0,0.0,6.948,0.0,0.0,1321.2,2625.6492,-1304.4492
W4_P1,36.0,21,0,1.6302,5.216,0.0,5.216,0.0,0.0,0.0,0.0,3.5858,0.0,0.0,782.4,1355.07382,-572.67382
W4_P1,36.0,22,0,1.56,6.152,0.0,6.152,0.0,0.0,0.0,0.0,4.592,0.0,0.0,922.8,1735.3168,-812.5168
W4_P1,36.0,23,1,1.4802,8.464,0.0,8.464,20.0,20.0,1.5,34.5162,0.0,0.0,3.0,18090.94688,0.0,18090.94688
W4_P2,72.0,0,1,1.3698,13.496,0.0,13.496,20.0,20.0,1.5,29.3738,0.0,0.0,3.0,17084.98912,0.0,17084.98912
W4_P2,72.0,1,1,1.0998,14.084,0.0,14.084,20.0,20.0,1.5,28.5158,0.0,0.0,3.0,16879.40992,0.0,16879.40992
W4_P2,72.0,2,1,0.7998,13.092,0.0,13.092,20.0,20.0,1.5,29.2078,0.0,0.0,3.0,16967.55072,0.0,16967.55072
W4_P2,72.0,3,1,0.99,20.168,0.0,20.168,20.0,20.0,1.5,22.322,0.0,0.0,3.0,15671.2528,0.0,15671.2528
W4_P2,72.0,4,1,1.1802,19.276,0.0,19.276,20.0,20.0,1.5,23.4042,0.0,0.0,3.0,15907.99808,0.0,15907.99808
W4_P2,72.0,5,1,1.6302,23.08,0.0,23.08,20.0,20.0,1.5,20.0502,0.0,0.0,3.0,15330.18848,0.0,15330.18848
W4_P2,72.0,6,1,2.5002,28.356,0.0,28.356,20.0,20.0,1.5,15.6442,0.0,0.0,3.0,14612.97408,0.0,14612.97408
W4_P2,72.0,7,1,3.3702,26.36,3.2,29.56,20.0,20.0,1.5,15.3102,0.0,0.0,3.0,18640.41548,0.0,18640.41548
W4_P2,72.0,8,1,4.0098,25.076,10.88,35.956,20.0,20.0,1.5,9.5538,0.0,0.0,3.0,15872.97812,0.0,15872.97812
W4_P2,72.0,9,1,4.2,22.112,17.92,40.032,20.0,20.0,1.5,5.668,0.0,0.0,3.0,13912.9432,0.0,13912.9432
W4_P2,72.0,10,1,4.1202,8.996,24.96,33.956,20.0,20.0,1.5,11.6642,0.0,0.0,3.0,18706.95408,0.0,18706.95408
W4_P2,72.0,11,1,3.9,7.652,31.36,39.012,20.0,20.0,1.5,6.388,0.0,0.0,3.0,15039.7312,0.0,15039.7312
W4_P2,72.0,12,1,3.2598,10.816,35.84,46.656,20.0,20.0,1.5,0.0,1.8962,0.0,3.0,10926.2,716.57398,10209.62602
W4_P2,72.0,13,1,2.6898,10.952,37.12,48.072,20.0,20.0,1.5,0.0,3.8822,0.0,3.0,11100.2,1467.08338,9633.11662
W4_P2,72.0,14,1,3.63,15.152,32.0,47.152,20.0,20.0,1.5,0.0,2.022,0.0,3.0,11115.8,764.1138,10351.6862
W4_P2,72.0,15,1,3.8202,21.66,25.6,47.26,20.0,20.0,1.5,0.0,1.9398,0.0,3.0,11324.0,733.05042,10590.94958
W4_P2,72.0,16,1,3.75,17.16,19.2,36.36,20.0,20.0,1.5,8.89,0.0,0.0,3.0,15280.786,0.0,15280.786
W4_P2,72.0,17,1,3.1398,16.612,9.6,26.212,20.0,20.0,1.5,18.4278,0.0,0.0,3.0,19839.84572,0.0,19839.84572
W4_P2,72.0,18,1,2.61,15.328,3.2,18.528,20.0,20.0,1.5,25.582,0.0,0.0,3.0,28213.1968,0.0,28213.1968
W4_P2,72.0,19,1,2.1198,9.416,0.0,9.416,20.0,20.0,1.5,34.2038,0.0,0.0,3.0,33860.52912,0.0,33860.52912
W4_P2,72.0,20,1,1.86,8.808,0.0,8.808,20.0,20.0,1.5,34.552,0.0,0.0,3.0,34048.7248,0.0,34048.7248
W4_P2,72.0,21,1,1.6302,5.216,0.0,5.216,20.0,20.0,1.5,37.9142,0.0,0.0,3.0,28814.48508,0.0,28814.48508
W4_P2,72.0,22,1,1.56,6.152,0.0,6.152,20.0,20.0,1.5,36.908,0.0,0.0,3.0,28343.7192,0.0,28343.7192
W4_P2,72.0,23,1,1.4802,8.464,0.0,8.464,20.0,20.0,1.5,34.5162,0.0,0.0,3.0,18090.94688,0.0,18090.94688
W4_P2,63.0,0,1,1.3698,13.496,0.0,13.496,20.0,20.0,1.5,29.3738,0.0,0.0,3.0,17084.98912,0.0,17084.98912
W4_P2,63.0,1,1,1.0998,14.084,0.0,14.084,20.0,20.0,1.5,28.5158,0.0,0.0,3.0,16879.40992,0.0,16879.40992
W4_P2,63.0,2,1,0.7998,13.092,0.0,13.092,20.0,20.0,1.5,29.2078,0.0,0.0,3.0,16967.55072,0.0,16967.55072
W4_P2,63.0,3,1,0.99,20.168,0.0,20.168,20.0,20.0,1.5,22.322,0.0,0.0,3.0,15671.2528,0.0,15671.2528
W4_P2,63.0,4,1,1.1802,19.276,0.0,19.276,20.0,20.0,1.5,23.4042,0.0,0.0,3.0,15907.99808,0.0,15907.99808
W4_P2,63.0,5,1,1.6302,23.08,0.0,23.08,20.0,20.0,1.5,20.0502,0.0,0.0,3.0,15330.18848,0.0,15330.18848
W4_P2,63.0,6,1,2.5002,28.356,0.0,28.356,20.0,20.0,1.5,15.6442,0.0,0.0,3.0,14612.97408,0.0,14612.97408
W4_P2,63.0,7,1,3.3702,26.36,3.2,29.56,20.0,20.0,1.5,15.3102,0.0,0.0,3.0,18640.41548,0.0,18640.41548
W4_P2,63.0,8,1,4.0098,25.076,10.88,35.956,20.0,20.0,1.5,9.5538,0.0,0.0,3.0,15872.97812,0.0,15872.97812
W4_P2,63.0,9,1,4.2,22.112,17.92,40.032,20.0,20.0,1.5,5.668,0.0,0.0,3.0,13912.9432,0.0,13912.9432
W4_P2,63.0,10,1,4.1202,8.996,24.96,33.956,20.0,20.0,1.5,11.6642,0.0,0.0,3.0,18706.95408,0.0,18706.95408
W4_P2,63.0,11,1,3.9,7.652,31.36,39.012,20.0,20.0,1.5,6.388,0.0,0.0,3.0,15039.7312,0.0,15039.7312
W4_P2,63.0,12,1,3.2598,10.816,35.84,46.656,20.0,20.0,1.5,0.0,1.8962,0.0,3.0,10926.2,716.57398,10209.62602
W4_P2,63.0,13,1,2.6898,10.952,37.12,48.072,20.0,20.0,1.5,0.0,3.8822,0.0,3.0,11100.2,1467.08338,9633.11662
W4_P2,63.0,14,1,3.63,15.152,32.0,47.152,20.0,20.0,1.5,0.0,2.022,0.0,3.0,11115.8,764.1138,10351.6862
W4_P2,63.0,15,1,3.8202,21.66,25.6,47.26,20.0,20.0,1.5,0.0,1.9398,0.0,3.0,11324.0,733.05042,10590.94958
W4_P2,63.0,16,1,3.75,17.16,19.2,36.36,20.0,20.0,1.5,8.89,0.0,0.0,3.0,15280.786,0.0,15280.786
W4_P2,63.0,17,1,3.1398,16.612,9.6,26.212,20.0,20.0,1.5,18.4278,0.0,0.0,3.0,19839.84572,0.0,19839.84572
W4_P2,63.0,18,0,2.61,15.328,3.2,18.528,0.0,0.0,0.0,0.0,15.918,0.0,0.0,2683.2,6015.4122,-3332.2122
W4_P2,63.0,19,0,2.1198,9.416,0.0,9.416,0.0,0.0,0.0,0.0,7.2962,0.0,0.0,1412.4,2757.23398,-1344.83398
W4_P2,63.0,20,0,1.86,8.808,0.0,8.808,0.0,0.0,0.0,0.0,6.948,0.0,0.0,1321.2,2625.6492,-1304.4492
W4_P2,63.0,21,1,1.6302,5.216,0.0,5.216,20.0,20.0,1.5,37.9142,0.0,0.0,3.0,28814.48508,0.0,28814.48508
W4_P2,63.0,22,1,1.56,6.152,0.0,6.152,20.0,20.0,1.5,36.908,0.0,0.0,3.0,28343.7192,0.0,28343.7192
W4_P2,63.0,23,1,1.4802,8.464,0.0,8.464,20.0,20.0,1.5,34.5162,0.0,0.0,3.0,18090.94688,0.0,18090.94688
W4_P2,54.0,0,1,1.3698,13.496,0.0,13.496,20.0,20.0,1.5,29.3738,0.0,0.0,3.0,17084.98912,0.0,17084.98912
W4_P2,54.0,1,1,1.0998,14.084,0.0,14.084,20.0,20.0,1.5,28.5158,0.0,0.0,3.0,16879.40992,0.0,16879.40992
W4_P2,54.0,2,1,0.7998,13.092,0.0,13.092,20.0,20.0,1.5,29.2078,0.0,0.0,3.0,16967.55072,0.0,16967.55072
W4_P2,54.0,3,1,0.99,20.168,0.0,20.168,20.0,20.0,1.5,22.322,0.0,0.0,3.0,15671.2528,0.0,15671.2528
W4_P2,54.0,4,1,1.1802,19.276,0.0,19.276,20.0,20.0,1.5,23.4042,0.0,0.0,3.0,15907.99808,0.0,15907.99808
W4_P2,54.0,5,1,1.6302,23.08,0.0,23.08,20.0,20.0,1.5,20.0502,0.0,0.0,3.0,15330.18848,0.0,15330.18848
W4_P2,54.0,6,1,2.5002,28.356,0.0,28.356,20.0,20.0,1.5,15.6442,0.0,0.0,3.0,14612.97408,0.0,14612.97408
W4_P2,54.0,7,1,3.3702,26.36,3.2,29.56,20.0,20.0,1.5,15.3102,0.0,0.0,3.0,18640.41548,0.0,18640.41548
W4_P2,54.0,8,1,4.0098,25.076,10.88,35.956,20.0,20.0,1.5,9.5538,0.0,0.0,3.0,15872.97812,0.0,15872.97812
W4_P2,54.0,9,1,4.2,22.112,17.92,40.032,20.0,20.0,1.5,5.668,0.0,0.0,3.0,13912.9432,0.0,13912.9432
W4_P2,54.0,10,0,4.1202,8.996,24.96,33.956,0.0,0.0,0.0,0.0,29.8358,0.0,0.0,4344.6,11274.94882,-6930.34882
W4_P2,54.0,11,1,3.9,7.652,31.36,39.012,20.0,20.0,1.5,6.388,0.0,0.0,3.0,15039.7312,0.0,15039.7312
W4_P2,54.0,12,1,3.2598,10.816,35.84,46.656,20.0,20.0,1.5,0.0,1.8962,0.0,3.0,10926.2,716.57398,10209.62602
W4_P2,54.0,13,1,2.6898,10.952,37.12,48.072,20.0,20.0,1.5,0.0,3.8822,0.0,3.0,11100.2,1467.08338,9633.11662
W4_P2,54.0,14,1,3.63,15.152,32.0,47.152,20.0,20.0,1.5,0.0,2.022,0.0,3.0,11115.8,764.1138,10351.6862
W4_P2,54.0,15,1,3.8202,21.66,25.6,47.26,20.0,20.0,1.5,0.0,1.9398,0.0,3.0,11324.0,733.05042,10590.94958
W4_P2,54.0,16,1,3.75,17.16,19.2,36.36,20.0,20.0,1.5,8.89,0.0,0.0,3.0,15280.786,0.0,15280.786
W4_P2,54.0,17,1,3.1398,16.612,9.6,26.212,20.0,20.0,1.5,18.4278,0.0,0.0,3.0,19839.84572,0.0,19839.84572
W4_P2,54.0,18,0,2.61,15.328,3.2,18.528,0.0,0.0,0.0,0.0,15.918,0.0,0.0,2683.2,6015.4122,-3332.2122
W4_P2,54.0,19,0,2.1198,9.416,0.0,9.416,0.0,0.0,0.0,0.0,7.2962,0.0,0.0,1412.4,2757.23398,-1344.83398
W4_P2,54.0,20,0,1.86,8.808,0.0,8.808,0.0,0.0,0.0,0.0,6.948,0.0,0.0,1321.2,2625.6492,-1304.4492
W4_P2,54.0,21,0,1.6302,5.216,0.0,5.216,0.0,0.0,0.0,0.0,3.5858,0.0,0.0,782.4,1355.07382,-572.67382
W4_P2,54.0,22,0,1.56,6.152,0.0,6.152,0.0,0.0,0.0,0.0,4.592,0.0,0.0,922.8,1735.3168,-812.5168
W4_P2,54.0,23,1,1.4802,8.464,0.0,8.464,20.0,20.0,1.5,34.5162,0.0,0.0,3.0,18090.94688,0.0,18090.94688
W4_P2,45.0,0,1,1.3698,13.496,0.0,13.496,20.0,20.0,1.5,29.3738,0.0,0.0,3.0,17084.98912,0.0,17084.98912
W4_P2,45.0,1,1,1.0998,14.084,0.0,14.084,20.0,20.0,1.5,28.5158,0.0,0.0,3.0,16879.40992,0.0,16879.40992
W4_P2,45.0,2,1,0.7998,13.092,0.0,13.092,20.0,20.0,1.5,29.2078,0.0,0.0,3.0,16967.55072,0.0,16967.55072
W4_P2,45.0,3,1,0.99,20.168,0.0,20.168,20.0,20.0,1.5,22.322,0.0,0.0,3.0,15671.2528,0.0,15671.2528
W4_P2,45.0,4,1,1.1802,19.276,0.0,19.276,20.0,20.0,1.5,23.4042,0.0,0.0,3.0,15907.99808,0.0,15907.99808
W4_P2,45.0,5,1,1.6302,23.08,0.0,23.08,20.0,20.0,1.5,20.0502,0.0,0.0,3.0,15330.18848,0.0,15330.18848
W4_P2,45.0,6,1,2.5002,28.356,0.0,28.356,20.0,20.0,1.5,15.6442,0.0,0.0,3.0,14612.97408,0.0,14612.97408
W4_P2,45.0,7,0,3.3702,26.36,3.2,29.56,0.0,0.0,0.0,0.0,26.1898,0.0,0.0,4338.0,9897.12542,-5559.12542
W4_P2,45.0,8,1,4.0098,25.076,10.88,35.956,20.0,20.0,1.5,9.5538,0.0,0.0,3.0,15872.97812,0.0,15872.97812
W4_P2,45.0,9,1,4.2,22.112,17.92,40.032,20.0,20.0,1.5,5.668,0.0,0.0,3.0,13912.9432,0.0,13912.9432
W4_P2,45.0,10,0,4.1202,8.996,24.96,33.956,0.0,0.0,0.0,0.0,29.8358,0.0,0.0,4344.6,11274.94882,-6930.34882
W4_P2,45.0,11,0,3.9,7.652,31.36,39.012,0.0,0.0,0.0,0.0,35.112,0.0,0.0,4911.0,13268.8248,-8357.8248
W4_P2,45.0,12,1,3.2598,10.816,35.84,46.656,20.0,20.0,1.5,0.0,1.8962,0.0,3.0,10926.2,716.57398,10209.62602
W4_P2,45.0,13,1,2.6898,10.952,37.12,48.072,20.0,20.0,1.5,0.0,3.8822,0.0,3.0,11100.2,1467.08338,9633.11662
W4_P2,45.0,14,1,3.63,15.152,32.0,47.152,20.0,20.0,1.5,0.0,2.022,0.0,3.0,11115.8,764.1138,10351.6862
W4_P2,45.0,15,1,3.8202,21.66,25.6,47.26,20.0,20.0,1.5,0.0,1.9398,0.0,3.0,11324.0,733.05042,10590.94958
W4_P2,45.0,16,1,3.75,17.16,19.2,36.36,20.0,20.0,1.5,8.89,0.0,0.0,3.0,15280.786,0.0,15280.786
W4_P2,45.0,17,0,3.1398,16.612,9.6,26.212,0.0,0.0,0.0,0.0,23.0722,0.0,0.0,3643.8,8718.98438,-5075.18438
W4_P2,45.0,18,0,2.61,15.328,3.2,18.528,0.0,0.0,0.0,0.0,15.918,0.0,0.0,2683.2,6015.4122,-3332.2122
W4_P2,45.0,19,0,2.1198,9.416,0.0,9.416,0.0,0.0,0.0,0.0,7.2962,0.0,0.0,1412.4,2757.23398,-1344.83398
W4_P2,45.0,20,0,1.86,8.808,0.0,8.808,0.0,0.0,0.0,0.0,6.948,0.0,0.0,1321.2,2625.6492,-1304.4492
W4_P2,45.0,21,0,1.6302,5.216,0.0,5.216,0.0,0.0,0.0,0.0,3.5858,0.0,0.0,782.4,1355.07382,-572.67382
W4_P2,45.0,22,0,1.56,6.152,0.0,6.152,0.0,0.0,0.0,0.0,4.592,0.0,0.0,922.8,1735.3168,-812.5168
